mode,seed,K,rho,measurement_noise_std,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
fixed_k,0,40,0.005,0.005,600,40.0,0.0,0.00018119325242446277,6768.626206411423,3.345718720341649,0.20585554989092672,0.01099973759157773,20058083.195340134,7.788504324132557e-06,0.0,0.08316992242878721,0.12708091213447287,0.18933254054304896,0.08976423297695732,0,162.24222668473658,363.85326107041806,1.4141926113321976,0.28,0.2207033686818092,4.5068883058214506e-05,5.741689604666111e-05,129.6445468327147,77786.72809962882,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,40,0.005,0.005,600,40.0,0.0,0.00010527602406017663,6607.7458408045295,3.3760471956855,1.3720629337495889,0.020448658881953397,20086302.603025403,7.716415057715392e-06,0.0,0.07648588616675596,0.14096312942928926,0.1845795350613701,0.11103831093813843,0,162.81476491760355,367.5770838074414,1.4142634179440563,0.31666666666666665,0.19267117363197445,3.922756483504717e-05,4.843657233896131e-05,128.30910633259919,76985.46379955951,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,40,0.005,0.005,600,40.0,0.0,8.859108283294876e-05,8177.044581482833,3.4312695901036885,0.5410611575358607,0.011722782165230712,20073298.21359895,2.3662892765880115e-05,0.0,0.06396438998752475,0.10977261111326374,0.1965072841060796,0.023952717613267,0,166.05501120869425,373.44427586515974,1.4157553587478624,0.2966666666666667,0.1547943268172586,3.236493585814795e-05,4.163646999103751e-05,128.50393116668178,77102.35870000906,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,40,0.005,0.005,600,40.0,0.0,0.00011671910184685292,6827.226690051513,3.213101406881548,1.980216161301275,0.017017337077717614,20090813.884616334,2.3170254053693437e-05,0.0,0.06423508143540534,0.0991397066156899,0.2005980452050341,0.05785394848703551,0,164.83526408616757,382.51397328155144,1.414525435120385,0.2816666666666667,0.14696306323999608,3.440283990359411e-05,4.580337424389634e-05,129.2873693325479,77572.42159952875,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,40,0.005,0.005,600,40.0,0.0,0.0002051909422419154,6539.130006743421,3.2568901312213447,0.9791399777015153,0.014373911130934242,20060494.65452212,2.691520946820039e-05,0.0,0.06212201954335208,0.08628605309302134,0.18075376050906805,0.018561338279304562,0,170.53483604594643,406.94376766835876,1.4142882038169937,0.29833333333333334,0.14140352346529375,3.391421900047581e-05,4.317350783822449e-05,129.29705116519472,77578.23069911683,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
fixed_k,0,50,0.005,0.005,600,50.0,0.0,1.5179172767661644e-09,149878736.36967957,3.4055651838527337,0.0238360849289697,0.0095698212364226,20055478.26519008,8.327933749072525e-06,0.0,0.0459980624476651,0.08498233587181563,0.18933254054304896,0.015123821106837545,0,174.67456807325013,412.86293385501847,1.4142874631889755,0.33666666666666667,0.09771941958665903,2.2345036649851255e-05,2.8261376256083167e-05,160.0283026655476,96016.98159932857,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,50,0.005,0.005,600,50.0,0.0,5.821939887865187e-10,182833154.62819228,3.306610526650992,0.02652098900546729,0.009899855152260361,20072763.86841622,9.186560623913134e-06,0.0,0.053643017612999166,0.08557221328257233,0.18806120630902043,0.047024751161834175,0,170.54080332511919,389.7682470767261,1.4142164334918064,0.2966666666666667,0.1145293932235479,2.7879669902843415e-05,3.531255206945215e-05,159.45357266677698,95672.14360006619,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,50,0.005,0.005,600,50.0,0.0,1.4032599593279176e-09,157911229.99175608,3.477398665050996,0.027012096495447262,0.0095187913048421,20091281.89072431,2.8045726192778742e-05,0.0,0.052907534958081336,0.09828651785930614,0.1965072841060796,0.023041165786988328,0,176.8273743760982,419.96464922876464,1.4144216460969725,0.3566666666666667,0.11775056093323304,2.6884116918376323e-05,3.416290238676995e-05,156.31479233454834,93788.87540072901,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,50,0.005,0.005,600,50.0,0.0,1.5103951195725952e-09,166261396.96559092,3.254862840111683,1.4896343182349252,0.012084661179479678,20096983.13330747,1.2636353184532836e-05,0.0,0.05932167989051956,0.11514304013098564,0.2005980452050341,0.013895931604284735,0,167.29914772411928,414.04389908185544,1.4142360394877014,0.31,0.12969769129465647,3.117262159401027e-05,3.952724538738561e-05,156.93776733290483,94162.66039974289,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,50,0.005,0.005,600,50.0,0.0,3.767164482168078e-10,192420509.75803733,3.298066495791686,0.032892743651317,0.009823372952902547,20052415.28860897,9.398295926488952e-06,0.0,0.049302944369418,0.07895619065374172,0.18075376050906805,0.021059278107598316,0,165.68069495047172,391.52207864174676,1.4143369694250263,0.26666666666666666,0.10455505348453478,2.5551076655756585e-05,3.305123198684909e-05,157.85612916467167,94713.67749880301,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
fixed_k,0,60,0.005,0.005,600,60.0,0.0,2.458683060302372e-08,11911015.342929546,3.426717920475412,0.6375718822816163,0.010024093508009726,20058617.7949746,2.5117077985061704e-05,0.0,0.05240237517099915,0.11388855376342673,0.18933254054304896,0.025502408960195736,0,168.38742973999226,395.0580200640152,1.414387624484707,0.2783333333333333,0.11115991907566876,2.5412286128888168e-05,3.215974342755813e-05,203.97875933519876,122387.25560111925,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,60,0.005,0.005,600,60.0,0.0,5.183483968454395e-08,8817953.34363648,3.3398263426597183,0.027043748496762807,0.009556720695676767,20051416.201277826,1.0198016025597763e-05,0.0,0.044026502487978944,0.07895669085789764,0.1845795350613701,0.014823449778335829,0,158.19401582494947,354.57892305640655,1.4142050431424638,0.26666666666666666,0.09172095395980089,2.2002141414757512e-05,2.847782536049387e-05,197.67866433413778,118607.19860048266,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,60,0.005,0.005,600,60.0,0.0,2.4076494488113825e-08,11629315.01303311,3.5030954704405395,1.7133042555354994,0.01210975760628304,20062472.72521113,3.033469115839187e-05,0.0,0.05346833395620083,0.1086211158106259,0.1965072841060796,0.042677281659436184,0,165.18664781331745,371.19507963772026,1.4141930254496253,0.25,0.1208449167777524,2.6241643867115072e-05,3.3715684705139644e-05,202.80211966620604,121681.27179972362,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,60,0.005,0.005,600,60.0,0.0,2.0607828116357137e-08,10147652.896522097,3.33942109759324,0.024859873639335728,0.009214400317762909,20056060.170282673,8.808489839364348e-06,0.0,0.041132768128817686,0.07063443140318969,0.2005980452050341,0.04125455049225483,0,164.94033034420858,374.05037059747474,1.4142428070472381,0.2733333333333333,0.08661204504111418,1.9738813542345334e-05,2.5760091344863562e-05,198.99316899992604,119395.90139995562,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.005_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
