file,mode,noise,K,rho,cost,rmse,success,slack,sigma,solve_ms,sse,reach_time,reach_hit
run_adaptive_rho_K050_rho1.5_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,50.0,1.5,0.05257202145530735,0.033174869539416986,1.0,0.021717187410667027,1.5848014219331683e-07,1108.4683210001094,0.031933263990310205,281.0,1.0
run_adaptive_rho_K050_rho1.5_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,50.0,1.5,0.04950194017103816,0.03098354715233198,1.0,0.022409017420920517,1.653171878925852e-07,1109.4483833340928,0.019245624275683316,382.0,1.0
run_adaptive_rho_K050_rho1.5_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,50.0,1.5,0.04435688329510712,0.028808149696034808,0.0,0.025772299972674034,1.5843955182861077e-07,1140.8643090012872,0.01961658625846153,600.0,0.0
run_adaptive_rho_K050_rho1.5_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,50.0,1.5,0.06401406358239384,0.03364639732670802,1.0,0.051612440888491165,1.7275664706479705e-07,1102.7573096661945,0.015332507357759772,116.0,1.0
run_adaptive_rho_K050_rho1.5_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,50.0,1.5,0.06278227262946341,0.033616916946274805,0.0,0.04411355679270551,2.95905400935906e-07,1103.6448313351138,0.014980616192506183,600.0,0.0
run_adaptive_rho_K050_rho1.5_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,50.0,1.5,0.06981051317026843,0.03513900482097743,0.0,0.04916925981639786,1.565652589329336e-07,1105.275255832433,0.02296501883083698,600.0,0.0
run_adaptive_rho_K050_rho1.5_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,50.0,1.5,0.07606264133315857,0.041364270529951695,0.0,0.04403474189426357,1.6433583696624459e-07,1105.8288515013799,0.033849771446746196,600.0,0.0
run_adaptive_rho_K050_rho1.5_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,50.0,1.5,0.060126293178188794,0.03182731654937266,1.0,0.044893704574913665,1.9444101663195415e-07,1111.4756320013355,0.03584565697174393,368.0,1.0
run_adaptive_rho_K050_rho1_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,50.0,1.0,0.045808838268229256,0.029479608140653483,0.0,0.019326862510276127,1.7154105014817085e-07,1125.4760281659157,0.01320474188217111,600.0,0.0
run_adaptive_rho_K050_rho1_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,50.0,1.0,0.04440525560509629,0.028966184208450922,1.0,0.02019461529533966,2.630857068115694e-07,1117.8875758334955,0.01077176802516894,162.0,1.0
