K,seed,step,solve_time_ms,sigma_min_Mk,slack_inf,K_opt,solver_status
810,2,26,167.6966999657452,1.1596719041671637,0.0001712366228485155,810.0,optimal
810,2,27,155.3754999767989,1.151438357623159,0.00020859701516682047,810.0,optimal
810,2,28,145.27649991214275,1.1501179700144908,0.00017258045537826865,810.0,optimal
810,2,29,133.09159991331398,1.1479882560513461,0.00018869888096612487,810.0,optimal
810,2,30,136.82670006528497,1.1498725473088371,0.0001667192440075825,810.0,optimal
810,2,31,134.15709999389946,1.1662604656886308,0.00017656751335229918,810.0,optimal
810,2,32,119.68080000951886,1.1641957024837826,0.00017188221103851277,810.0,optimal
810,2,33,143.0913999211043,1.1538106742863015,0.0001678227891248948,810.0,optimal
810,2,34,132.86939985118806,1.1654414878691453,0.0001460736180586609,810.0,optimal
810,2,35,110.2690000552684,1.166493118912362,0.00017355220030433523,810.0,optimal
810,2,36,134.49799991212785,1.1421905994780976,0.00018065232878090306,810.0,optimal
810,2,37,107.43560013361275,1.1556595525551234,0.0001439183718445631,810.0,optimal
810,2,38,108.01089997403324,1.1409321831409007,0.00016073315831890037,810.0,optimal
810,2,39,106.37410008348525,1.132448788373756,0.00014230413714331683,810.0,optimal
810,2,40,137.85509997978806,1.1377176921359977,0.00018373837348105882,810.0,optimal
810,2,41,126.76190002821386,1.1313847470715874,0.00015991924313819996,810.0,optimal
810,2,42,143.36080010980368,1.1475272462982158,0.00018758454885206194,810.0,optimal
810,2,43,125.65800012089312,1.1404644832650446,0.00018871008197422377,810.0,optimal
810,2,44,130.8602998033166,1.1468007902156805,0.0001666661756023009,810.0,optimal
810,2,45,124.85729996114969,1.1407739211062151,0.00013627960350327437,810.0,optimal
810,2,46,126.41909997910261,1.1413004520023828,0.00016380013301867292,810.0,optimal
810,2,47,108.87569980695844,1.1330061930164197,0.0001732799820396585,810.0,optimal
810,2,48,124.24939987249672,1.1367306298766389,0.00016098526684383418,810.0,optimal
810,2,49,128.43460007570684,1.1401471193784722,0.00016025466583357304,810.0,optimal
810,2,50,159.46330013684928,1.1495123191662386,0.0001845440380617376,810.0,optimal
810,2,51,164.42060004919767,1.1554586172830823,0.00019984948227798376,810.0,optimal
810,2,52,151.75169985741377,1.1407068652869856,0.00018038224766412836,810.0,optimal
810,2,53,152.76900003664196,1.1250099807114136,0.0001987162981067383,810.0,optimal
810,2,54,149.47810000739992,1.140013722055903,0.0001910169082163957,810.0,optimal
810,2,55,144.1046001855284,1.141836882327898,0.00018070822735293115,810.0,optimal
810,2,56,146.91430004313588,1.145033584687958,0.00018239521546146255,810.0,optimal
810,2,57,110.4572000913322,1.1473395581123849,0.00015760688464101118,810.0,optimal
810,2,58,241.5006998926401,1.1183042880842045,0.00018355051952786766,810.0,optimal
810,2,59,148.47970008850098,1.1489532745617888,0.0001970232857716325,810.0,optimal
810,2,60,149.18439998291433,1.136222105478456,0.00016873697801116408,810.0,optimal
810,2,61,139.10820009186864,1.1433528153371695,0.000172843844781019,810.0,optimal
810,2,62,142.27219996973872,1.1539999314257414,0.0001582433808533205,810.0,optimal
810,2,63,126.93940009921789,1.1368087439767374,0.0001766393892865209,810.0,optimal
810,2,64,136.75840012729168,1.1437019063136196,0.00018310287510994272,810.0,optimal
810,2,65,130.65649988129735,1.1394524075483243,0.0001823649753629509,810.0,optimal
810,2,66,109.61919999681413,1.1461938715810314,0.0001498954302515592,810.0,optimal
810,2,67,157.45959989726543,1.1369017596592985,0.00016540213043760417,810.0,optimal
810,2,68,135.26050001382828,1.1354566393726229,0.0001591008077928308,810.0,optimal
810,2,69,108.91099995933473,1.1426451376315696,0.00015307430453215633,810.0,optimal
810,2,70,152.97659998759627,1.1277049058547768,0.00015197849341954395,810.0,optimal
810,2,71,114.79930020868778,1.140186854464539,0.00017254518129661744,810.0,optimal
810,2,72,145.64520004205406,1.1344182273578196,0.00012370730445726276,810.0,optimal
810,2,73,132.2512999176979,1.1472674409913663,0.0001310715227793103,810.0,optimal
810,2,74,105.45190004631877,1.1460005185142859,0.00013993618395920826,810.0,optimal
810,2,75,131.82460004463792,1.144392067049248,0.00017353984699558714,810.0,optimal
810,2,76,122.44419986382127,1.1589478262135258,0.00015172138944636172,810.0,optimal
810,2,77,123.38080001063645,1.1509378610526082,0.00014398437534052135,810.0,optimal
810,2,78,121.49169994518161,1.1590143500947305,0.0001278201177579745,810.0,optimal
810,2,79,110.71089981123805,1.1600239925651257,0.00013635756910576147,810.0,optimal
810,2,80,131.08299998566508,1.1469619730418712,0.00017230748545237872,810.0,optimal
810,2,81,107.00850002467632,1.1486826077739296,0.0001277165145648464,810.0,optimal
810,2,82,124.31670003570616,1.1566379972813108,0.0001410446800167815,810.0,optimal
810,2,83,105.18840001896024,1.1571813856445823,0.00013316785509185643,810.0,optimal
810,2,84,113.76650002785027,1.158116825037162,0.00010095058605359555,810.0,optimal
810,2,85,120.48269994556904,1.155092071276434,0.00014522214665666094,810.0,optimal
810,2,86,130.00260014086962,1.1612472924454311,0.0001649950667802411,810.0,optimal
810,2,87,106.35840008035302,1.1594323067764345,0.00011048506103112598,810.0,optimal
810,2,88,107.8965999186039,1.1562796967619053,0.00014534802381579266,810.0,optimal
810,2,89,114.03900012373924,1.1518231877844973,0.00011268833605636815,810.0,optimal
810,2,90,119.0255000256002,1.1457449692769721,0.0001247970429650367,810.0,optimal
810,2,91,99.49419996701181,1.1710961022592408,0.00011933018451113773,810.0,optimal
810,2,92,114.15349994786084,1.1299112845221695,0.0001284900410769816,810.0,optimal
810,2,93,102.9362000990659,1.167661306716943,0.0001179836775397184,810.0,optimal
810,2,94,102.9069998767227,1.1564655134825736,0.00012899121015995548,810.0,optimal
810,2,95,113.7572000734508,1.1747119644973196,0.00011181360502186848,810.0,optimal
810,2,96,97.20219997689128,1.1680687928464981,0.00012368695886161312,810.0,optimal
810,2,97,117.78420000337064,1.159830079947855,0.00011470323620544259,810.0,optimal
810,2,98,117.93609987944365,1.1696816181769103,0.0001441209499588056,810.0,optimal
810,2,99,121.10819993540645,1.16277788592178,0.0001343817642829478,810.0,optimal
810,2,100,115.5324000865221,1.181431644451799,0.00011835071442575756,810.0,optimal
810,2,101,125.26969984173775,1.165955281100302,0.0001356416004470496,810.0,optimal
810,2,102,135.85449988022447,1.1990101562641902,0.0001154352411324844,810.0,optimal
810,2,103,141.4301001932472,1.169069483368939,0.00014193347703809014,810.0,optimal
810,2,104,114.82329992577434,1.2114126049617775,0.00011654509225359458,810.0,optimal
810,2,105,131.42039999365807,1.1953598009060624,0.00014677645682386958,810.0,optimal
810,2,106,117.33129993081093,1.2137837000167269,0.00014817957325896785,810.0,optimal
810,2,107,110.7219997793436,1.2045459615242562,0.00013149016087917785,810.0,optimal
810,2,108,101.39039997011423,1.2044545741350898,0.00011566018287535912,810.0,optimal
810,2,109,105.45750008895993,1.2145340153676873,0.00012507910919102075,810.0,optimal
810,2,110,103.58340013772249,1.2015906680170363,0.0001397284870963017,810.0,optimal
810,2,111,108.96530002355576,1.2107894889667576,0.0001282983555719941,810.0,optimal
810,2,112,105.40129989385605,1.2051773616242716,0.00013901874385339227,810.0,optimal
810,2,113,93.15850003622472,1.218355205222513,0.00011599657066742109,810.0,optimal
810,2,114,93.44989992678165,1.2199713094555604,0.00010523498317156356,810.0,optimal
810,2,115,96.86510008759797,1.2201355912009966,0.0001073275075494273,810.0,optimal
810,2,116,93.01620000042021,1.212176834402456,0.00011070063517703297,810.0,optimal
810,2,117,95.59569996781647,1.2195030933977506,0.00013248163225205236,810.0,optimal
810,2,118,102.86859981715679,1.2174419458931434,0.00010435042082539177,810.0,optimal
810,2,119,102.6396001689136,1.2226662752149227,9.68774150835796e-05,810.0,optimal
810,2,120,102.88809984922409,1.2109441521880515,0.00014701825241609736,810.0,optimal
810,2,121,104.83440011739731,1.1998664275974786,0.0001255166356374338,810.0,optimal
810,2,122,97.46780013665557,1.2115999486084699,0.00013677147624385774,810.0,optimal
810,2,123,106.80290008895099,1.2007595504531172,0.00012077952220736145,810.0,optimal
810,2,124,120.3354001045227,1.206136424257788,9.79287235223792e-05,810.0,optimal
810,2,125,110.02800008282065,1.2175796260010243,0.00012536642297456514,810.0,optimal
810,2,126,102.82839997671545,1.2193431608944294,0.0001439695730898008,810.0,optimal
810,2,127,103.17760007455945,1.2171229132913792,0.00010288253336532918,810.0,optimal
810,2,128,92.01589995063841,1.2211459221305005,0.0001308631654410292,810.0,optimal
810,2,129,91.60039993003011,1.2366899934678837,9.936156284628099e-05,810.0,optimal
810,2,130,308.0468000844121,1.239778305659973,0.0001064334600657779,810.0,optimal_inaccurate
810,2,131,93.9211999066174,1.2224881816566844,9.56491294386943e-05,810.0,optimal
810,2,132,91.46969998255372,1.2376534559954304,0.00011248279480354493,810.0,optimal
810,2,133,306.7594999447465,1.2405388745844206,6.526519773129085e-05,810.0,optimal_inaccurate
810,2,134,90.87350009940565,1.2240677675752263,0.00011963251955455751,810.0,optimal
810,2,135,94.35279993340373,1.2592560166446818,0.0001276388618812012,810.0,optimal
810,2,136,119.18159993365407,1.2503083604754444,0.00012406319139513037,810.0,optimal
810,2,137,90.0833997875452,1.2475707737683197,0.0001073087744564562,810.0,optimal
810,2,138,89.37780000269413,1.2643538936956917,0.00012837706598377397,810.0,optimal
810,2,139,83.26980005949736,1.2749099959379018,0.00011175572323290385,810.0,optimal
810,2,140,92.33730006963015,1.273018131277234,0.00011064652854325541,810.0,optimal
810,2,141,81.63899998180568,1.2696422776211231,0.00011983501353887329,810.0,optimal
810,2,142,329.4853998813778,1.2833147320990261,0.0001231480694818634,810.0,optimal
810,2,143,89.22370010986924,1.2850417037232462,0.00011644662322858844,810.0,optimal
810,2,144,86.35090012103319,1.2776060358325716,9.980138769520306e-05,810.0,optimal
810,2,145,88.18239998072386,1.2831796321617288,8.663214149544742e-05,810.0,optimal
810,2,146,89.25439999438822,1.2866631637103572,0.00011997883468703634,810.0,optimal
810,2,147,76.30060007795691,1.2865954154190518,0.00010117431825428644,810.0,optimal
810,2,148,88.70049985125661,1.292639854335491,9.40979202904734e-05,810.0,optimal
810,2,149,77.11169985122979,1.2778167543056633,7.93651956916545e-05,810.0,optimal
810,2,150,73.37659993208945,1.2591800822039954,0.00010665857712162354,810.0,optimal
810,2,151,75.81820013001561,1.2981956562273753,0.00010834935331884478,810.0,optimal
810,2,152,75.62799984589219,1.276032812987275,7.281573289525669e-05,810.0,optimal
810,2,153,211.28290006890893,1.2846425822702177,0.00011421069928511518,810.0,optimal
810,2,154,83.94920011050999,1.273566739931492,5.845175098055747e-05,810.0,optimal
810,2,155,74.43429995328188,1.2769464851160899,9.395775499687839e-05,810.0,optimal
810,2,156,84.32039991021156,1.2803642937394328,8.651497801953905e-05,810.0,optimal
810,2,157,76.50580001063645,1.2798462695013586,0.00010021349325971919,810.0,optimal
810,2,158,73.79799988120794,1.2872484269981448,0.00010049930575978543,810.0,optimal
810,2,159,78.5608000587672,1.284548757967558,0.00010868724813125778,810.0,optimal
810,2,160,90.23650013841689,1.287852597617911,0.00010172781863850393,810.0,optimal
810,2,161,80.58880013413727,1.2918736202020353,8.849819935913676e-05,810.0,optimal
810,2,162,88.1713000126183,1.2813725847414874,6.245467556960145e-05,810.0,optimal
810,2,163,78.42869986779988,1.2839966301335966,7.362664333637593e-05,810.0,optimal
810,2,164,78.90060008503497,1.302395465712441,7.385873634334912e-05,810.0,optimal
810,2,165,76.72799983993173,1.29663878522254,6.327620364517414e-05,810.0,optimal
810,2,166,73.09399987570941,1.2987277485688387,5.659479649405945e-05,810.0,optimal
810,2,167,78.86939984746277,1.2958956879230317,9.96961095292714e-05,810.0,optimal
810,2,168,78.53499986231327,1.3074402416145208,5.3537068842263235e-05,810.0,optimal
810,2,169,75.86320000700653,1.3066494503357915,5.761926826740173e-05,810.0,optimal
810,2,170,74.21529991552234,1.290843802738022,7.100821669357772e-05,810.0,optimal
810,2,171,78.62549996934831,1.2854493068180781,6.632747881994683e-05,810.0,optimal
810,2,172,74.03330015949905,1.2931770896835133,6.799951144964613e-05,810.0,optimal
810,2,173,110.31410004943609,1.2980983225709541,6.177997621147858e-05,810.0,optimal
810,2,174,77.99370004795492,1.3114525580740553,8.6170563168453e-05,810.0,optimal
810,2,175,73.2348000165075,1.2850372188917552,0.00010953342654775532,810.0,optimal
810,2,176,74.80289996601641,1.287788399953961,7.406611914454259e-05,810.0,optimal
810,2,177,65.80420001409948,1.2842109022707824,9.47903668366888e-05,810.0,optimal
810,2,178,87.43859990499914,1.3192226923923467,7.655222851880851e-05,810.0,optimal
810,2,179,74.17480018921196,1.3082734954309307,0.0001083947377569587,810.0,optimal
810,2,180,94.47090001776814,1.320297774305302,9.446595090707632e-05,810.0,optimal
810,2,181,86.55370003543794,1.308718075947868,0.00010908025746337536,810.0,optimal
810,2,182,75.20200009457767,1.3022910764962066,0.00010796076753856842,810.0,optimal
810,2,183,86.88800013624132,1.3139263324785597,7.076307457798779e-05,810.0,optimal
810,2,184,79.77880001999438,1.3192854765102084,8.068331659961104e-05,810.0,optimal
810,2,185,76.9521000329405,1.3229752537023685,5.9282647280965696e-05,810.0,optimal
810,2,186,77.5694998446852,1.3250899697376077,5.8043489779097894e-05,810.0,optimal
810,2,187,82.78029994107783,1.3207743770667641,9.478334620274932e-05,810.0,optimal
810,2,188,74.56330000422895,1.3328889850403198,8.826961719048593e-05,810.0,optimal
810,2,189,74.0926000289619,1.3251743850242752,9.36625222499379e-05,810.0,optimal
810,2,190,78.59740010462701,1.3315866423890101,0.00010003007164664107,810.0,optimal
810,2,191,74.17659997008741,1.3333896689680067,9.148950180110944e-05,810.0,optimal
810,2,192,66.70309999026358,1.3103573701015463,0.00010191929917131,810.0,optimal
810,2,193,75.38489997386932,1.3064403331157832,8.218328715970363e-05,810.0,optimal
810,2,194,75.66430000588298,1.3069016794273003,8.677937020156797e-05,810.0,optimal
810,2,195,72.6863001473248,1.3068354212673754,9.176934291931174e-05,810.0,optimal
810,2,196,72.62460002675653,1.304846940637139,8.504407660163291e-05,810.0,optimal
810,2,197,72.99769995734096,1.3057014373504248,9.404510828025686e-05,810.0,optimal
810,2,198,65.50449994392693,1.3091447666208633,0.00010478241411940489,810.0,optimal
810,2,199,75.64279995858669,1.3071632198190306,0.0001063665241952934,810.0,optimal
810,3,0,180.2457000594586,0.7719218361305378,0.0005407796345001762,810.0,optimal
810,3,1,116.03719997219741,1.0999567280526235,0.0002018597560971198,810.0,optimal
810,3,2,106.6913001704961,1.1265902714513707,0.0003563424607750305,810.0,optimal
810,3,3,188.9229998923838,1.2340517790873993,0.00045478683601049216,810.0,optimal
810,3,4,89.35389993712306,1.221868099620612,0.00041811426781363447,810.0,optimal
810,3,5,107.29740001261234,1.1542872004653175,0.00045460097823356684,810.0,optimal
810,3,6,92.06909989006817,1.1902087155312655,0.0003685656028915361,810.0,optimal
810,3,7,85.0223999004811,1.1566749714222146,0.0003488613445752701,810.0,optimal
810,3,8,73.24960012920201,1.179422695815983,0.00035830176660442013,810.0,optimal
810,3,9,74.15600004605949,1.1590536748541593,0.0003202935778466483,810.0,optimal
810,3,10,75.02830005250871,1.1703686122900459,0.00023433760797120394,810.0,optimal
810,3,11,113.89739997684956,1.113360438194513,0.0001961884128633806,810.0,optimal
810,3,12,109.62589993141592,1.065284480487672,0.00017873430964698243,810.0,optimal
810,3,13,116.55779997818172,1.0549846800390978,0.00011081505245787877,810.0,optimal
810,3,14,102.24050004035234,1.0897559960580079,0.00015613240339158437,810.0,optimal
810,3,15,118.42810013331473,1.0974046262848698,0.00018624336222996905,810.0,optimal
810,3,16,110.53019994869828,1.1117153054604105,0.00012758010881708495,810.0,optimal
810,3,17,110.51120003685355,1.1107433466684151,7.904420399410513e-05,810.0,optimal
810,3,18,160.12010001577437,1.10587990866349,0.00019665795248509854,810.0,optimal
810,3,19,145.64360002987087,1.1232903622736423,0.0001903801867990881,810.0,optimal
810,3,20,127.02959985472262,1.1237745397919825,0.00018628971038715298,810.0,optimal
810,3,21,208.22389982640743,1.1334008018967714,0.00013652025616967323,810.0,optimal
810,3,22,129.17740014381707,1.1275285819262266,0.00018369450727762716,810.0,optimal
810,3,23,133.68769991211593,1.136923700036237,0.00019857029685193072,810.0,optimal
810,3,24,132.30850012041628,1.1329237697760626,0.0001947581679143452,810.0,optimal
810,3,25,130.36579987965524,1.1326106725166012,0.00019683384496152275,810.0,optimal
810,3,26,157.47039997950196,1.1397177657966346,0.00020738463463349565,810.0,optimal
810,3,27,161.27400007098913,1.143866079812013,0.0001907642387022753,810.0,optimal
810,3,28,122.47999990358949,1.1588950765480883,0.0001756463834224263,810.0,optimal
810,3,29,168.78900001756847,1.1545309257208867,0.00020763580073956224,810.0,optimal
810,3,30,129.21210005879402,1.1528993807119607,0.0001534316928608565,810.0,optimal
810,3,31,166.40330012887716,1.1395664609223741,0.000171723416425763,810.0,optimal
810,3,32,155.19950003363192,1.1422692337364564,0.00019438591856735506,810.0,optimal
810,3,33,147.16940000653267,1.1455249166321069,0.00020693363740195532,810.0,optimal
810,3,34,141.95069996640086,1.1547221778303745,0.00019882658225328707,810.0,optimal
810,3,35,126.61730009131134,1.1365026781516374,0.0001745889274871668,810.0,optimal
810,3,36,142.79409986920655,1.1357043478724578,0.00019782547028054134,810.0,optimal
810,3,37,149.55529989674687,1.1347391993450286,0.00015215702979731066,810.0,optimal
810,3,38,157.13000018149614,1.149450348072861,0.00018764986491171283,810.0,optimal
810,3,39,162.688999902457,1.1507166336351635,0.0002040102384701567,810.0,optimal
810,3,40,160.88109998963773,1.1490048001829007,0.00020248385875823902,810.0,optimal
810,3,41,161.57629992812872,1.1539057573016056,0.00019345056337183292,810.0,optimal
810,3,42,149.4223999325186,1.1589319376072589,0.0001943408314796713,810.0,optimal
810,3,43,147.5337001029402,1.1545005165675628,0.00019045542386786143,810.0,optimal
810,3,44,145.0322000309825,1.1538776216985558,0.00016365409678643705,810.0,optimal
810,3,45,143.68929993361235,1.1465065149449216,0.00016407405659352192,810.0,optimal
810,3,46,140.30619990080595,1.1499624568316602,0.0001672741354192531,810.0,optimal
810,3,47,145.22240008227527,1.1532826436655947,0.0001426869817589098,810.0,optimal
810,3,48,139.370399992913,1.151417562137514,0.0001530447821450438,810.0,optimal
810,3,49,138.68240010924637,1.1385935866845112,0.0001911910387886778,810.0,optimal
810,3,50,139.53450019471347,1.1387056581256962,0.00014940022439082954,810.0,optimal
810,3,51,152.92920009233057,1.1387335561767031,0.00020042296379803085,810.0,optimal
810,3,52,126.8750000745058,1.1528708839286173,0.00018988493422489056,810.0,optimal
810,3,53,138.17559997551143,1.1364061022847933,0.00018791651000556742,810.0,optimal
810,3,54,113.96769993007183,1.1441008179867787,0.0001513022974907976,810.0,optimal
810,3,55,138.72240018099546,1.1461917468263338,0.0001446785751311182,810.0,optimal
810,3,56,109.08490000292659,1.1401373104594832,0.00013088456550197508,810.0,optimal
810,3,57,140.03699994646013,1.1428189316317143,0.0001727700755318581,810.0,optimal
810,3,58,155.42230010032654,1.147985221920551,0.00018992209552693318,810.0,optimal
810,3,59,154.3751999270171,1.135581397061289,0.00019026623032015726,810.0,optimal
810,3,60,163.8541000429541,1.152298741795502,0.00016145193210591655,810.0,optimal
810,3,61,171.6473000124097,1.167713210704686,0.00015928237820240273,810.0,optimal
810,3,62,140.28169983066618,1.1712036245044588,0.00017794011128608594,810.0,optimal
810,3,63,129.68150014057755,1.1544224793490563,0.00016711523550005095,810.0,optimal
810,3,64,135.36510011181235,1.1418606039688386,0.00011436608138514408,810.0,optimal
810,3,65,121.06049992144108,1.1582857291815207,0.00015973182445853777,810.0,optimal
810,3,66,141.39900007285178,1.1627061758197597,0.00016137341894391393,810.0,optimal
810,3,67,115.3590998146683,1.1325642481362916,0.0001299488783238249,810.0,optimal
810,3,68,130.90440002270043,1.146482511292524,0.00016654082480493097,810.0,optimal
810,3,69,129.78520011529326,1.155224367177977,0.00017435140763993868,810.0,optimal
810,3,70,130.51169994287193,1.1467670576470552,0.00016271068573668282,810.0,optimal
810,3,71,165.73620005510747,1.1519752665974765,0.00010811194002704836,810.0,optimal
810,3,72,119.81289996765554,1.1602906006089297,0.00014895798822809193,810.0,optimal
810,3,73,144.55460011959076,1.143952999157832,0.00017146725851451916,810.0,optimal
810,3,74,125.65589998848736,1.161538930162153,0.0001762225194248263,810.0,optimal
810,3,75,145.077999914065,1.1530954739283665,0.00014997582880354646,810.0,optimal
810,3,76,121.92660011351109,1.1615806593560076,0.0001383293593395563,810.0,optimal
810,3,77,109.3827998265624,1.1507888130870196,0.00012387212019113734,810.0,optimal
810,3,78,112.4084999319166,1.1594460321796243,0.0001605905770511689,810.0,optimal
810,3,79,111.60350008867681,1.1494952337463409,0.00015697597505463112,810.0,optimal
810,3,80,145.55189991369843,1.154679280021208,0.00010886076841830586,810.0,optimal
810,3,81,108.5653998889029,1.1560091544388515,0.00014507039025408986,810.0,optimal
810,3,82,114.68020011670887,1.1763331291989407,0.0001325543259718656,810.0,optimal
810,3,83,101.98040003888309,1.152530465745961,0.00014977872281858611,810.0,optimal
810,3,84,119.31490013375878,1.1575728792689646,0.0001583073179951087,810.0,optimal
810,3,85,99.55720021389425,1.1614915291735788,0.00011395523554384715,810.0,optimal
810,3,86,107.24280006252229,1.1635693792319413,0.00015145494821423896,810.0,optimal
810,3,87,104.32849987410009,1.1642753384467184,0.00011743968614752409,810.0,optimal
810,3,88,103.51120005361736,1.1390732789323859,0.0001322601493289931,810.0,optimal
810,3,89,98.3659999910742,1.168818102738569,0.00011847538418371317,810.0,optimal
810,3,90,123.30020009540021,1.1298222451633078,0.00013269327100826035,810.0,optimal
810,3,91,102.76529984548688,1.1731725680518306,0.00011835651768563496,810.0,optimal
810,3,92,140.59379999525845,1.1341197396939018,0.00010304321576364584,810.0,optimal
810,3,93,106.32849996909499,1.1709576305290175,0.00012171340552331129,810.0,optimal
810,3,94,120.83590007387102,1.1489688842538917,0.0001299981964774228,810.0,optimal
810,3,95,99.52109982259572,1.1833969125409007,0.00012392700867556642,810.0,optimal
810,3,96,103.05180004797876,1.159910795676493,0.0001296913531782086,810.0,optimal
810,3,97,121.50579993613064,1.1853358437203532,0.00011928621528206507,810.0,optimal
810,3,98,101.71449999324977,1.1589360305357572,0.00013488345589846585,810.0,optimal
810,3,99,114.57509989850223,1.1929489968178344,0.00011600142743611164,810.0,optimal
810,3,100,103.10419998131692,1.1707069324881232,0.00012656460505302316,810.0,optimal
810,3,101,109.4760000705719,1.2177763403741377,0.00011662481867754753,810.0,optimal
810,3,102,135.64540003426373,1.190599821184737,0.00015296160230258884,810.0,optimal
810,3,103,106.19630012661219,1.2204795693452861,0.00011498882036358021,810.0,optimal
810,3,104,122.67129984684289,1.191606526183256,0.00012566295817063,810.0,optimal
810,3,105,111.65750003419816,1.221409977014372,0.00014612534173139512,810.0,optimal
810,3,106,107.59239993058145,1.2026020232366512,0.00011268593532250777,810.0,optimal
810,3,107,110.728400060907,1.2158035088411936,0.00011196933084980125,810.0,optimal
810,3,108,119.47149992920458,1.2012045961093125,0.00013044864190962574,810.0,optimal
810,3,109,107.41890012286603,1.2151556825096377,0.00014849872938919027,810.0,optimal
810,3,110,110.63150013796985,1.2058595157281238,0.00012941334721446949,810.0,optimal
810,3,111,120.34190003760159,1.2197962659023325,0.00012302873834366785,810.0,optimal
810,3,112,117.89800017140806,1.2255462224579334,0.0001123896452213101,810.0,optimal
810,3,113,134.0624000877142,1.2274455305997005,0.00010695287227995893,810.0,optimal
810,3,114,113.02729998715222,1.2263408507021503,0.0001078625629179177,810.0,optimal
810,3,115,111.4380001090467,1.2245185948931236,0.00012243970101195298,810.0,optimal
810,3,116,127.62639997527003,1.2208816111384264,9.952566774745541e-05,810.0,optimal
810,3,117,106.81629995815456,1.2197512539163273,0.00010154007756508755,810.0,optimal
810,3,118,107.62770008295774,1.2079966789924534,0.00011342176799933219,810.0,optimal
810,3,119,107.10089979693294,1.2262619333355789,0.00011271658576406651,810.0,optimal
810,3,120,112.28420003317297,1.2167179285956156,0.00012974487759213944,810.0,optimal
810,3,121,103.8160000462085,1.2170185653013876,0.000129242053438196,810.0,optimal
810,3,122,107.5520000886172,1.2073368443296426,0.00012587152697705471,810.0,optimal
810,3,123,103.10119995847344,1.204817601490721,9.222313875652025e-05,810.0,optimal
810,3,124,102.02990006655455,1.214469490110791,9.914702814567056e-05,810.0,optimal
810,3,125,109.9236998707056,1.2081678863908036,0.00013898824090972228,810.0,optimal
810,3,126,156.69759991578758,1.2142466916587402,9.457879385344904e-05,810.0,optimal
810,3,127,91.79580002091825,1.224320958184613,0.0001021962167340544,810.0,optimal
810,3,128,119.555699871853,1.223414134275904,9.856867722740612e-05,810.0,optimal
810,3,129,94.08820001408458,1.22918392502553,9.627589398626563e-05,810.0,optimal
810,3,130,111.51399998925626,1.2300311355326532,0.00011296250850515702,810.0,optimal
810,3,131,382.85019993782043,1.2204091449592847,8.607675002554659e-05,810.0,optimal_inaccurate
810,3,132,117.50739999115467,1.2160134547122827,0.00013852524985618969,810.0,optimal
810,3,133,116.89569987356663,1.2421885683000533,0.00013829338873264942,810.0,optimal
810,3,134,335.57699993252754,1.2414584271312559,7.053317866090661e-05,810.0,optimal_inaccurate
810,3,135,264.04680009000003,1.2401319107175957,0.0001010472196906226,810.0,optimal
810,3,136,94.85709993168712,1.2605938310489628,9.403114415183471e-05,810.0,optimal
810,3,137,88.9892999548465,1.2657069256797888,8.945784129817927e-05,810.0,optimal
810,3,138,102.75249998085201,1.2706985024999604,0.00012184330835604964,810.0,optimal
810,3,139,91.85480000451207,1.2701201139352458,0.00012380665147838536,810.0,optimal
810,3,140,93.17809995263815,1.2754329248495448,8.16937782594381e-05,810.0,optimal
810,3,141,90.03160009160638,1.2759691778378117,0.00011038318034360976,810.0,optimal
810,3,142,244.09079994075,1.2790639206427659,0.00011094032266790779,810.0,optimal
810,3,143,88.60519994050264,1.287425763932546,0.00012455776925350518,810.0,optimal
810,3,144,92.71969995461404,1.2820513814562062,9.368020851170219e-05,810.0,optimal
810,3,145,82.53659983165562,1.2832272608619815,0.00011350885502434157,810.0,optimal
810,3,146,101.16859991103411,1.288365561611571,8.8973468177883e-05,810.0,optimal
810,3,147,94.57970014773309,1.2807786288367051,0.00010568231108506971,810.0,optimal
810,3,148,90.13090003281832,1.2795215114249512,0.00010931237480803023,810.0,optimal
810,3,149,99.75520009174943,1.288973905567435,0.00011760539657561817,810.0,optimal
810,3,150,78.70949991047382,1.2903016603602857,0.00010870316538806363,810.0,optimal
810,3,151,77.24020001478493,1.2909697159844866,0.00010641830632376729,810.0,optimal
810,3,152,76.89100014977157,1.2904064310485457,0.00011195754426538027,810.0,optimal
810,3,153,76.40230003744364,1.278761268832987,9.393434623725951e-05,810.0,optimal
810,3,154,223.6674998421222,1.275528763883033,0.00010840122612071278,810.0,optimal
810,3,155,89.10629991441965,1.2747807015278165,9.76512693779479e-05,810.0,optimal
810,3,156,74.17659997008741,1.2744998737289983,9.108913940323744e-05,810.0,optimal
810,3,157,78.40440003201365,1.280053885739155,0.00010549569447246167,810.0,optimal
810,3,158,80.65019990317523,1.2811875817544878,9.940225588794601e-05,810.0,optimal
810,3,159,100.38089985027909,1.2875876448841745,0.00010530519840597925,810.0,optimal
810,3,160,83.93600000999868,1.2807281491988844,0.00010379256829600159,810.0,optimal
810,3,161,87.53930008970201,1.2870421520844204,0.00010987370158731295,810.0,optimal
810,3,162,75.9298000484705,1.2886660427373755,6.332516734341206e-05,810.0,optimal
810,3,163,73.88360006734729,1.2926935708085279,9.665870613255542e-05,810.0,optimal
810,3,164,80.4842000361532,1.277645777844749,0.00010130361112247724,810.0,optimal
810,3,165,76.21100009419024,1.295562500446811,5.821637574909995e-05,810.0,optimal
