K,seed,rmse,cost,ISE,IAE,solve_mean,solve_var,solve_p95,sigma_mk_mean,sigma_mk_var,sigma_mk_min,sigma_mk_p10,slack_mean,slack_var,slack_max,K_opt_mean,K_opt_var,K_opt_min,K_opt_max,solver_opt_rate,solver_nonopt_count
810,3,0.09610358431331927,0.07607911150619255,1.871099251211951e-05,2.5099264951975102e-05,115.64966300386004,1709.5339280829626,166.5225851233117,1.2051542986645745,0.005551012543098159,0.7719218361305378,1.1346772533799159,0.00014267489764640835,4.847583878690883e-09,0.0005407796345001762,810.0,0.0,810.0,810.0,1.0,0.0
810,4,0.09817975322794154,0.07882255178116739,1.9306626029567135e-05,2.612105133161949e-05,115.58688899618573,1455.9595666010518,179.5173998922109,1.1837365911825422,0.006042218581569889,0.7707345295394092,1.0949671398400214,0.00014431611381093614,3.560837116595827e-09,0.00044736937427112015,810.0,0.0,810.0,810.0,1.0,0.0
860,0,0.10185654628557003,0.0848350002644734,2.0099842574733513e-05,2.7444029926095842e-05,117.33376550022513,1313.947328780173,163.2331099710427,1.2115946018546115,0.005169546143005101,0.8163138678053162,1.1290195311735862,0.000154283074078284,4.077839375353953e-09,0.0005103386812996792,860.0,0.0,860.0,860.0,1.0,0.0
860,1,0.0894277763802412,0.06583798051371435,1.7265283569757287e-05,2.2876437108774106e-05,95.26042399578728,1065.2191623635408,145.58648015372447,1.2666296067608587,0.0059478292019115465,0.808356700795352,1.1797648065689266,0.00012736525068045746,4.337060339442446e-09,0.0005310071351158983,860.0,0.0,860.0,860.0,1.0,0.0
860,2,0.09841468817327242,0.07949998636144276,1.9298042393299012e-05,2.6094624833928468e-05,110.62199450912885,1022.7962499064707,162.51024499069896,1.23545257977393,0.0053804419353874824,0.8073825357504792,1.165823501486706,0.0001429161867344966,4.4381256987828866e-09,0.0005181899156496946,860.0,0.0,860.0,860.0,1.0,0.0
860,3,0.09778682528131774,0.07865096997442313,1.9126731538692e-05,2.581026646351545e-05,107.48055650736205,1243.8591590749015,150.36550002405417,1.2416224823002284,0.005258065853785339,0.8092668414513701,1.1762013652177057,0.0001365547538687942,4.937315790891118e-09,0.0005427465214506624,860.0,0.0,860.0,860.0,1.0,0.0
860,4,0.09978970422237375,0.08130003741029382,1.969232757760519e-05,2.676082815030761e-05,114.84716250444762,1259.953425091864,163.41912001371384,1.220317746657363,0.005790132480781394,0.7927715673460236,1.136701178610272,0.0001494676462348236,3.469460681013117e-09,0.00043588816040557684,860.0,0.0,860.0,860.0,1.0,0.0
910,0,0.10193196357015487,0.08490771700472083,2.0127288031990978e-05,2.7533308718145054e-05,112.46916849864647,853.8801270529975,153.6770249484107,1.2528439635056856,0.00511044272728295,0.8382746717309771,1.1802143758996342,0.00015259445365417725,3.4565391747129136e-09,0.0004586253437573836,910.0,0.0,910.0,910.0,1.0,0.0
910,1,0.09233129516524832,0.06998528383859848,1.8005766198901483e-05,2.4065641082263173e-05,98.63131400663406,1060.4801260844015,148.47429991932586,1.2994007236498724,0.005654036300603866,0.8436420758834386,1.2204009316570181,0.00012893742640124382,3.844698263014876e-09,0.0005232062870531469,910.0,0.0,910.0,910.0,1.0,0.0
910,2,0.09846495833640306,0.07953344370743372,1.9330064422366655e-05,2.6206089004559907e-05,114.9474080093205,1234.9470372843823,162.15768504189325,1.2791528346940089,0.005058059971290756,0.8394486220623959,1.2125692929352485,0.00014426015857965443,4.324988351909306e-09,0.0005185865074954958,910.0,0.0,910.0,910.0,1.0,0.0
910,3,0.09807608977645889,0.07906180439747695,1.9201869843037793e-05,2.596795699494339e-05,106.9445199961774,1132.9751880929284,149.66434501111505,1.2804331244759164,0.005505879407053651,0.8437715059615909,1.2034391525382313,0.0001405378985861742,4.964529313774145e-09,0.0005742859701140272,910.0,0.0,910.0,910.0,1.0,0.0
910,4,0.10136319315096942,0.08375931001572941,2.0053996220716885e-05,2.7424288163506024e-05,118.50136499269865,1008.4201704203247,163.71288496302435,1.2545704880889557,0.004959763721474928,0.8227837877666295,1.17851129897052,0.0001508059933839213,2.9202702691052702e-09,0.00042420247195283444,910.0,0.0,910.0,910.0,1.0,0.0
960,0,0.10215752372324673,0.08524166716689927,2.017712739241106e-05,2.7662392987541693e-05,112.34180300147273,832.0582572950075,151.73741517355666,1.2906669997409483,0.004981022139625591,0.8638950234487099,1.217034556301207,0.00015387728394024164,3.724408047687486e-09,0.00047136400618069446,960.0,0.0,960.0,960.0,1.0,0.0
960,1,0.09178937234245951,0.06915400805243271,1.7873505613607423e-05,2.3953366024862433e-05,96.68043951271102,1179.9338091129068,145.1052650460042,1.3427259100474247,0.005925072606631672,0.8815998877317897,1.2574322329000953,0.0001263375290976329,3.385088930411459e-09,0.0004426766524723037,960.0,0.0,960.0,960.0,1.0,0.0
960,2,0.0983332840672483,0.07932093071453157,1.9309057183067134e-05,2.624097270518947e-05,119.48093949933536,1696.7291839246222,186.2180250231175,1.3164212130015216,0.005174178568431031,0.8782030854277341,1.24838388848665,0.00014050050222931825,3.8115880474066265e-09,0.000531120218573351,960.0,0.0,960.0,960.0,1.0,0.0
960,3,0.09876780139299109,0.08010124605171388,1.9372142227668706e-05,2.6349249696868845e-05,108.78947000484914,1072.0631333950466,150.440289999824,1.3159465416733882,0.005169198652576614,0.8827272750710052,1.2464488225641224,0.00013997460369952924,4.537413616295675e-09,0.0005248519155242351,960.0,0.0,960.0,960.0,1.0,0.0
960,4,0.1023165671282748,0.08529892172689166,2.0251589542233956e-05,2.778007833941901e-05,117.11058650398627,918.4661399698255,160.26687495177612,1.2860880849591123,0.004985206966621102,0.8677996784820402,1.2134301250179547,0.0001556971901953917,3.784558152232154e-09,0.0004600549424014222,960.0,0.0,960.0,960.0,1.0,0.0
