sigma_y,seed,method,K,success,success_reached,fall_down,time_to_upright,fail_step,upright_fraction,longest_upright_streak,fail_practical,infeasible_step_rate,fallback_episode,avg_solve_time,mean_K_used,max_K_used,mean_lambda_min,mean_tau,mean_d90,mean_C_size
0.0,47,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8366666666666667,1.0,0.14653162164996805,60.0,60.0,0.1837038528477348,nan,nan,nan
0.0,47,fixedK70,70,0,1,1,82,110,0.41,40,1,0.97,1.0,0.15539936164669294,70.0,70.0,6.785471666854068,nan,nan,nan
0.0,47,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.53,1.0,0.18201305385679006,80.0,80.0,0.2678544594700588,nan,nan,nan
0.0,47,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.76,1.0,0.159708714709753,68.28333333333333,80.0,0.22371112812824814,9.842510382116552,59.42248724857081,577.0
0.0,48,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9666666666666667,1.0,0.10159226806996836,30.0,30.0,0.0988816700169385,nan,nan,nan
0.0,48,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.9333333333333333,1.0,0.12001840570357065,40.0,40.0,0.14631115815946022,nan,nan,nan
0.0,48,fixedK50,50,0,1,1,19,122,0.5133333333333333,114,1,0.9766666666666667,1.0,0.12793855696334502,50.0,50.0,2.6365570830513687,nan,nan,nan
0.0,48,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.86,1.0,0.16607182625650846,60.0,60.0,0.21489174184377224,nan,nan,nan
0.0,48,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7966666666666666,1.0,0.16591170557659402,70.0,70.0,0.27827224766525127,nan,nan,nan
0.0,48,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.85,1.0,0.2052224892066321,80.0,80.0,0.32953030067402317,nan,nan,nan
0.0,48,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.1578423401966332,65.65,75.0,0.24358384355062632,8.971874059410517,60.604479804939984,577.0
0.0,49,fixedK30,30,0,1,1,19,272,0.8833333333333333,265,1,0.9766666666666667,1.0,0.08827461987661081,30.0,30.0,0.6905721680844388,nan,nan,nan
0.0,49,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.9733333333333334,1.0,0.11254245861332796,40.0,40.0,0.11821997475118592,nan,nan,nan
0.0,49,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8,1.0,0.12176203280002179,50.0,50.0,0.1402784145412686,nan,nan,nan
0.0,49,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.7966666666666666,1.0,0.14254503014316772,60.0,60.0,0.18433807748797318,nan,nan,nan
0.0,49,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.6833333333333333,1.0,0.16172955809671596,70.0,70.0,0.23083217142949508,nan,nan,nan
0.0,49,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.9433333333333334,1.0,0.2104705489234281,80.0,80.0,1.210971237970881,nan,nan,nan
0.0,49,unified_a001,40,0,1,1,19,268,0.8633333333333333,259,1,0.9833333333333333,1.0,0.15959492597658634,61.583333333333336,80.0,1.0464370419339053,16.686540470775125,61.26207363699934,577.0
